Name,Economic Cost,CO2 Pollution,NOx Air Pollution,PM Air Pollution,SO2 Air Pollution,CNSP,EWOMP
0 Solar & 16 SOFC & 2 Diesel & 0 Battery,0.17022222222222222,0.8586604444444444,4.666666666666667e-05,7.777777777777777e-06,1.7777777777777777e-06,0.08333333333333333,-0.7303555484451771
0 Solar & 16 SOFC & 3 Diesel & 0 Battery,0.1823859649122807,0.8953098947368421,6.631578947368421e-05,1.1052631578947368e-05,2.526315789473684e-06,0.0,-0.7307380679247333
1 Solar & 16 SOFC & 2 Diesel & 0 Battery,0.17107447114591598,0.8529747082747137,4.635765702693754e-05,7.726276171156255e-06,1.7660059819785726e-06,0.08333333333333333,-0.7303690617830325
1 Solar & 16 SOFC & 3 Diesel & 0 Battery,0.18311730879285557,0.8896915431099854,6.589963700416944e-05,1.0983272834028237e-05,2.510462362063597e-06,0.0,-0.7307380679247333
0 Solar & 16 SOFC & 2 Diesel & 1 Battery,0.17201535054653838,0.8587524873383573,4.667166903410663e-05,7.778611505684438e-06,1.7779683441564429e-06,0.08333333333333333,-0.7305739828755538
0 Solar & 15 SOFC & 2 Diesel & 4 Battery,0.1796140006542362,0.8646282630029442,4.9460255152109914e-05,8.243375858684985e-06,1.8842001962708538e-06,0.05555555555555555,-0.7305652055871963
